id,make,model,submodel,modification_key,modification,fuel,door_count,capacity,power1,power2,weight,construction_start,construction_end,meta,final_submodel,parsed_model,parsed_engine_type,parsed_engine_size,parsed_options,parsed_category,parsed_transmission
874,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,aa2f6b8e-3591-5f20-aaaf-436c4b2344da,Golf Variant 1.5 TSI BlueMotion Comfortline,E,5,1498,96,130,1.88,2016,2021,"{""raw"":""Golf Variant 1.5 TSI BlueMotion Comfortline\nE\n5\n1498\n 96 (130)\n1.88\n2016 - 2021""}",,Golf Variant,TSI,1.5,BlueMotion Comfortline,Estate Car,manual
875,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,91b6a180-89bf-5a4a-a166-df02d0e0cb3f,Golf Variant 1.5 TSI BlueMotion Trendline Aut.,E,5,1498,96,130,1.88,2016,2021,"{""raw"":""Golf Variant 1.5 TSI BlueMotion Trendline Aut.\nE\n5\n1498\n 96 (130)\n1.88\n2016 - 2021""}",,Golf Variant,TSI,1.5,BlueMotion Trendline Aut.,Estate Car,automatic
876,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,706d9b7d-237f-5adf-87b5-b7b8b7eef436,Golf Variant 1.4 TSI BlueMotion Highline Aut.,E,5,1395,110,149,1.87,2016,2018,"{""raw"":""Golf Variant 1.4 TSI BlueMotion Highline Aut.\nE\n5\n1395\n 110 (149)\n1.87\n2016 - 2018""}",,Golf Variant,TSI,1.4,BlueMotion Highline Aut.,Estate Car,automatic
877,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,8ec4be01-2a09-5ca6-83e7-ddfe7f542e31,Golf Variant 1.5 TSI BlueMotion Comfortline Aut.,E,5,1500,110,149,1.87,2016,2021,"{""raw"":""Golf Variant 1.5 TSI BlueMotion Comfortline Aut.\nE\n5\n1500\n 110 (149)\n1.87\n2016 - 2021""}",,Golf Variant,TSI,1.5,BlueMotion Comfortline Aut.,Estate Car,automatic
878,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,0ef76b2e-419f-56f8-b6bd-0825ba551c27,Golf Variant 1.4 TSI BlueMotion Comfortline,E,5,1395,110,149,1.87,2016,2018,"{""raw"":""Golf Variant 1.4 TSI BlueMotion Comfortline\nE\n5\n1395\n 110 (149)\n1.87\n2016 - 2018""}",,Golf Variant,TSI,1.4,BlueMotion Comfortline,Estate Car,manual
879,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,a5c9e27c-de96-51c4-839c-634fb66ba5fc,Golf Variant 1.4 TSI BlueMotion Highline,E,5,1395,110,149,1.87,2016,2018,"{""raw"":""Golf Variant 1.4 TSI BlueMotion Highline\nE\n5\n1395\n 110 (149)\n1.87\n2016 - 2018""}",,Golf Variant,TSI,1.4,BlueMotion Highline,Estate Car,manual
880,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,fc744b87-91e5-5edc-b40c-d792d8293021,Golf Variant 1.5 TSI BlueMotion Highline,E,5,1500,110,149,1.87,2016,2021,"{""raw"":""Golf Variant 1.5 TSI BlueMotion Highline\nE\n5\n1500\n 110 (149)\n1.87\n2016 - 2021""}",,Golf Variant,TSI,1.5,BlueMotion Highline,Estate Car,manual
881,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,ce6cde5a-586a-5001-b539-ad301b8ecf35,Golf Variant 2.0 TSI BlueMotion R 4Motion,E,5,1984,228,309,2.11,2016,2018,"{""raw"":""Golf Variant 2.0 TSI BlueMotion R 4Motion\nE\n5\n1984\n 228 (309)\n2.11\n2016 - 2018""}",,Golf Variant,TSI,2,BlueMotion R 4Motion,Estate Car,manual
946,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,e9e699bb-ecd0-539b-8cd2-4acf66b845df,Golf Sportsvan 1.6 TDI-CR DPF Trendline,D,5,1598,85,115,1.94,2017,2021,"{""raw"":""Golf Sportsvan 1.6 TDI-CR DPF Trendline\nD\n5\n1598\n 85 (115)\n1.94\n2017 - 2021""}",,Golf Sportsvan,TDI-CR,1.6,DPF Trendline,Estate Car,manual
947,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,c7b931b6-2a46-5617-be02-2d89b218efbe,Golf Sportsvan 1.6 TDI-CR DPF Highline Aut.,D,5,1598,85,115,1.95,2017,2021,"{""raw"":""Golf Sportsvan 1.6 TDI-CR DPF Highline Aut.\nD\n5\n1598\n 85 (115)\n1.95\n2017 - 2021""}",,Golf Sportsvan,TDI-CR,1.6,DPF Highline Aut.,Estate Car,automatic
948,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,f4a2ddb2-2d06-505c-92e3-0d7ff459af01,Golf Sportsvan 1.6 TDI-CR DPF Highline,D,5,1598,85,115,1.94,2017,2021,"{""raw"":""Golf Sportsvan 1.6 TDI-CR DPF Highline\nD\n5\n1598\n 85 (115)\n1.94\n2017 - 2021""}",,Golf Sportsvan,TDI-CR,1.6,DPF Highline,Estate Car,manual
949,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,4aea79c4-381d-582b-89e4-64eb54598da7,Golf Sportsvan 1.6 TDI-CR DPF Comfortline Aut.,D,5,1598,85,115,1.95,2017,2021,"{""raw"":""Golf Sportsvan 1.6 TDI-CR DPF Comfortline Aut.\nD\n5\n1598\n 85 (115)\n1.95\n2017 - 2021""}",,Golf Sportsvan,TDI-CR,1.6,DPF Comfortline Aut.,Estate Car,automatic
950,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,c2295e0a-e89c-5cf1-8829-2d4ce9d1917f,Golf Sportsvan 1.6 TDI-CR DPF Comfortline,D,5,1598,85,115,1.94,2017,2021,"{""raw"":""Golf Sportsvan 1.6 TDI-CR DPF Comfortline\nD\n5\n1598\n 85 (115)\n1.94\n2017 - 2021""}",,Golf Sportsvan,TDI-CR,1.6,DPF Comfortline,Estate Car,manual
951,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,37df5c90-ed41-5cc1-b5ea-dff91f2d125d,Golf Sportsvan 2.0 TDI-CR DPF Highline Aut.,D,5,1968,110,149,0,2017,2021,"{""raw"":""Golf Sportsvan 2.0 TDI-CR DPF Highline Aut.\nD\n5\n1968\n 110 (149)\n0\n2017 - 2021""}",,Golf Sportsvan,TDI-CR,2,DPF Highline Aut.,Estate Car,automatic
952,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,65708c16-9bc5-50f9-9741-8dedab10d5d0,Golf Sportsvan 1.0 TSI Trendline,E,5,999,63,85,1.85,2017,2021,"{""raw"":""Golf Sportsvan 1.0 TSI Trendline\nE\n5\n999\n 63 (85)\n1.85\n2017 - 2021""}",,Golf Sportsvan,TSI,1,Trendline,Estate Car,manual
953,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,83e14ac5-f834-5d67-b89c-33a8180a16a0,Golf Sportsvan 1.0 TSI Comfortline Aut.,E,5,999,81,110,1.88,2017,2018,"{""raw"":""Golf Sportsvan 1.0 TSI Comfortline Aut.\nE\n5\n999\n 81 (110)\n1.88\n2017 - 2018""}",,Golf Sportsvan,TSI,1,Comfortline Aut.,Estate Car,automatic
954,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,83049e91-0822-56a4-88df-cce2d616f7d4,Golf Sportsvan 1.0 TSI Comfortline,E,5,999,81,110,1.85,2017,2018,"{""raw"":""Golf Sportsvan 1.0 TSI Comfortline\nE\n5\n999\n 81 (110)\n1.85\n2017 - 2018""}",,Golf Sportsvan,TSI,1,Comfortline,Estate Car,manual
955,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,6a5dce1c-1452-516f-863a-0a20482bb2d2,Golf Sportsvan 1.0 TSI Trendline Aut.,E,5,999,81,110,1.88,2017,2018,"{""raw"":""Golf Sportsvan 1.0 TSI Trendline Aut.\nE\n5\n999\n 81 (110)\n1.88\n2017 - 2018""}",,Golf Sportsvan,TSI,1,Trendline Aut.,Estate Car,automatic
956,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,b0850a98-b40b-5037-9250-426abf73a9cd,Golf Sportsvan 1.0 TSI Trendline,E,5,999,81,110,1.85,2017,2018,"{""raw"":""Golf Sportsvan 1.0 TSI Trendline\nE\n5\n999\n 81 (110)\n1.85\n2017 - 2018""}",,Golf Sportsvan,TSI,1,Trendline,Estate Car,manual
957,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,76cfd13b-a81a-5f43-95d3-c3b83aaea040,Golf Sportsvan 1.5 TSI ACT Comfortline Aut.,E,5,1498,96,130,1.92,2017,2021,"{""raw"":""Golf Sportsvan 1.5 TSI ACT Comfortline Aut.\nE\n5\n1498\n 96 (130)\n1.92\n2017 - 2021""}",,Golf Sportsvan,TSI,1.5,ACT Comfortline Aut.,Estate Car,automatic
958,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,87cf0a4e-056a-50ca-a7e6-22036cb668eb,Golf Sportsvan 1.5 TSI ACT Highline,E,5,1498,96,130,1.9,2017,2021,"{""raw"":""Golf Sportsvan 1.5 TSI ACT Highline\nE\n5\n1498\n 96 (130)\n1.9\n2017 - 2021""}",,Golf Sportsvan,TSI,1.5,ACT Highline,Estate Car,automatic
959,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,7e5daa86-c820-57be-9e50-260e080128d9,Golf Sportsvan 1.5 TSI ACT Highline Aut.,E,5,1498,96,130,1.92,2017,2021,"{""raw"":""Golf Sportsvan 1.5 TSI ACT Highline Aut.\nE\n5\n1498\n 96 (130)\n1.92\n2017 - 2021""}",,Golf Sportsvan,TSI,1.5,ACT Highline Aut.,Estate Car,automatic
960,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,cf3aba37-78af-50d8-b370-74bafc336eac,Golf Sportsvan 1.5 TSI ACT Comfortline,E,5,1498,96,130,1.9,2017,2021,"{""raw"":""Golf Sportsvan 1.5 TSI ACT Comfortline\nE\n5\n1498\n 96 (130)\n1.9\n2017 - 2021""}",,Golf Sportsvan,TSI,1.5,ACT Comfortline,Estate Car,automatic
961,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,435268cd-0548-56ad-9df2-aa88c1d946df,Golf Sportsvan 1.5 TSI ACT Comfortline Aut.,E,5,1498,110,149,1.92,2017,2021,"{""raw"":""Golf Sportsvan 1.5 TSI ACT Comfortline Aut.\nE\n5\n1498\n 110 (149)\n1.92\n2017 - 2021""}",,Golf Sportsvan,TSI,1.5,ACT Comfortline Aut.,Estate Car,automatic
962,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,02998add-403f-558a-832f-1396cffee8ee,Golf Sportsvan 1.5 TSI ACT Highline Aut.,E,5,1498,110,149,1.92,2017,2021,"{""raw"":""Golf Sportsvan 1.5 TSI ACT Highline Aut.\nE\n5\n1498\n 110 (149)\n1.92\n2017 - 2021""}",,Golf Sportsvan,TSI,1.5,ACT Highline Aut.,Estate Car,automatic
1014,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,9d681692-95c3-5820-ae3f-4ae6738e8e7b,Golf 1.0 TSI BMT Trendline,E,3,999,85,115,1.73,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Trendline\nE\n3\n999\n 85 (115)\n1.73\n2018 - 2021""}",,Golf,TSI,1,BMT Trendline,Small Car,manual
1015,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,015f3297-7f6e-5c35-b858-8899a399b4ec,Golf 1.0 TSI BMT Trendline Aut.,E,3,999,85,115,1.75,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Trendline Aut.\nE\n3\n999\n 85 (115)\n1.75\n2018 - 2021""}",,Golf,TSI,1,BMT Trendline Aut.,Small Car,automatic
1016,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,f5fbf7a6-2d63-54e8-b898-9b4066796394,Golf 1.0 TSI BMT Comfortline,E,3,999,85,115,1.73,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Comfortline\nE\n3\n999\n 85 (115)\n1.73\n2018 - 2021""}",,Golf,TSI,1,BMT Comfortline,Small Car,manual
1017,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,3c597c6a-7694-5f8c-9fe3-888e0cce8158,Golf 1.0 TSI BMT Comfortline Aut.,E,3,999,85,115,1.75,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Comfortline Aut.\nE\n3\n999\n 85 (115)\n1.75\n2018 - 2021""}",,Golf,TSI,1,BMT Comfortline Aut.,Small Car,automatic
1018,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,fd9a493f-dfba-5e5b-8472-da0121f182d2,Golf 1.0 TSI BMT Highline,E,3,999,85,115,1.73,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Highline\nE\n3\n999\n 85 (115)\n1.73\n2018 - 2021""}",,Golf,TSI,1,BMT Highline,Small Car,manual
1019,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,da6d82f2-01dc-520f-9186-cd2588881ab6,Golf 1.0 TSI BMT Highline Aut.,E,3,999,85,115,1.75,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Highline Aut.\nE\n3\n999\n 85 (115)\n1.75\n2018 - 2021""}",,Golf,TSI,1,BMT Highline Aut.,Small Car,automatic
1020,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,54ca4cc1-977e-5491-9f67-a98bac389d67,Golf 1.0 TSI BMT Comfortline,E,5,999,85,115,1.73,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Comfortline\nE\n5\n999\n 85 (115)\n1.73\n2018 - 2021""}",,Golf,TSI,1,BMT Comfortline,Small Car,manual
1021,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,47945f33-ea49-5cda-a8e7-35d2dda3c46b,Golf 1.0 TSI BMT Trendline,E,5,999,85,115,1.73,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Trendline\nE\n5\n999\n 85 (115)\n1.73\n2018 - 2021""}",,Golf,TSI,1,BMT Trendline,Small Car,manual
1022,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,e63c3ba9-0377-5099-acf0-e7fa911554ae,Golf 1.0 TSI BMT Comfortline Aut.,E,5,999,85,115,1.75,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Comfortline Aut.\nE\n5\n999\n 85 (115)\n1.75\n2018 - 2021""}",,Golf,TSI,1,BMT Comfortline Aut.,Small Car,automatic
1023,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,4d4c185b-2b87-5266-a0bd-f16affca7322,Golf 1.0 TSI BMT Highline,E,5,999,85,115,1.73,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Highline\nE\n5\n999\n 85 (115)\n1.73\n2018 - 2021""}",,Golf,TSI,1,BMT Highline,Small Car,manual
1024,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,ca756b4b-cbbc-5e94-afcc-eeb56a6531cf,Golf 1.0 TSI BMT Highline Aut.,E,5,999,85,115,1.75,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Highline Aut.\nE\n5\n999\n 85 (115)\n1.75\n2018 - 2021""}",,Golf,TSI,1,BMT Highline Aut.,Small Car,automatic
1025,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,ea341078-20cd-5bc3-8ee7-7a7d4c5249fd,Golf 1.0 TSI BMT Trendline Aut.,E,5,999,85,115,1.75,2018,2021,"{""raw"":""Golf 1.0 TSI BMT Trendline Aut.\nE\n5\n999\n 85 (115)\n1.75\n2018 - 2021""}",,Golf,TSI,1,BMT Trendline Aut.,Small Car,automatic
1026,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,ba5a5a9f-c867-599b-b952-eb7ceefc3cb5,Golf 2.0 TSI BMT GTI TCR Aut.,E,3,1984,213,289,1.9,2018,2021,"{""raw"":""Golf 2.0 TSI BMT GTI TCR Aut.\nE\n3\n1984\n 213 (289)\n1.9\n2018 - 2021""}",,Golf,TSI,2,BMT GTI TCR Aut.,Small Car,automatic
1027,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,eb45fbdb-02ee-5330-ba4c-22b0dea02598,Golf 2.0 TSI BMT GTI TCR Aut.,E,5,1984,213,289,1.9,2018,2021,"{""raw"":""Golf 2.0 TSI BMT GTI TCR Aut.\nE\n5\n1984\n 213 (289)\n1.9\n2018 - 2021""}",,Golf,TSI,2,BMT GTI TCR Aut.,Small Car,automatic
1028,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,88bccd6c-7353-58f1-860a-8c0df24a9546,Golf 2.0 TSI BMT R 4Motion Aut.,E,5,1984,221,300,2.02,2018,2021,"{""raw"":""Golf 2.0 TSI BMT R 4Motion Aut.\nE\n5\n1984\n 221 (300)\n2.02\n2018 - 2021""}",,Golf,TSI,2,BMT R 4Motion Aut.,Small Car,automatic
1029,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Hečbekas,daeec917-367d-53a5-a077-2007a44ba2c6,Golf 2.0 TSI BMT R 4Motion Aut.,E,3,1984,221,300,1.99,2018,2021,"{""raw"":""Golf 2.0 TSI BMT R 4Motion Aut.\nE\n3\n1984\n 221 (300)\n1.99\n2018 - 2021""}",,Golf,TSI,2,BMT R 4Motion Aut.,Small Car,automatic
1030,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,03527f4a-73a5-553f-a17d-88e6d5c47cda,Golf Variant 1.0 TSI BMT Highline,E,5,999,85,115,1.86,2018,2021,"{""raw"":""Golf Variant 1.0 TSI BMT Highline\nE\n5\n999\n 85 (115)\n1.86\n2018 - 2021""}",,Golf Variant,TSI,1,BMT Highline,Estate Car,manual
1031,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,dd9dc8ed-582f-5d32-af5b-07ae3a6400d8,Golf Variant 1.0 TSI BMT Trendline,E,5,999,85,115,1.86,2018,2021,"{""raw"":""Golf Variant 1.0 TSI BMT Trendline\nE\n5\n999\n 85 (115)\n1.86\n2018 - 2021""}",,Golf Variant,TSI,1,BMT Trendline,Estate Car,manual
1032,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,8bb0878f-2a54-55bf-927b-bd886019a83a,Golf Variant 1.0 TSI BMT Trendline Aut.,E,5,999,85,115,1.88,2018,2021,"{""raw"":""Golf Variant 1.0 TSI BMT Trendline Aut.\nE\n5\n999\n 85 (115)\n1.88\n2018 - 2021""}",,Golf Variant,TSI,1,BMT Trendline Aut.,Estate Car,automatic
1033,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,16433527-5364-58b0-9f38-6b4aee575b46,Golf Variant 1.0 TSI BMT Comfortline,E,5,999,85,115,1.86,2018,2021,"{""raw"":""Golf Variant 1.0 TSI BMT Comfortline\nE\n5\n999\n 85 (115)\n1.86\n2018 - 2021""}",,Golf Variant,TSI,1,BMT Comfortline,Estate Car,manual
1034,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,1445d88d-8c89-52cd-b407-99938ea0fbcb,Golf Variant 1.0 TSI BMT Comfortline Aut.,E,5,999,85,115,1.88,2018,2021,"{""raw"":""Golf Variant 1.0 TSI BMT Comfortline Aut.\nE\n5\n999\n 85 (115)\n1.88\n2018 - 2021""}",,Golf Variant,TSI,1,BMT Comfortline Aut.,Estate Car,automatic
1035,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,e6868dbd-00f6-522a-9a21-1a071c058566,Golf Variant 1.0 TSI BMT Highline Aut.,E,5,999,85,115,1.88,2018,2021,"{""raw"":""Golf Variant 1.0 TSI BMT Highline Aut.\nE\n5\n999\n 85 (115)\n1.88\n2018 - 2021""}",,Golf Variant,TSI,1,BMT Highline Aut.,Estate Car,automatic
1036,VW,GOLF (2012 - 2020) VII,VW GOLF (2012 - 2020) VII Universalas,0eb68e99-8e80-586e-82f2-9c81c43c1fcf,Golf Variant 2.0 TSI BMT R 4Motion Aut.,E,5,1984,221,300,2.12,2018,2021,"{""raw"":""Golf Variant 2.0 TSI BMT R 4Motion Aut.\nE\n5\n1984\n 221 (300)\n2.12\n2018 - 2021""}",,Golf Variant,TSI,2,BMT R 4Motion Aut.,Estate Car,automatic
1037,VW,GOLF ALLTRACK (2014 - 2020) ,VW GOLF ALLTRACK (2014 - 2020)  Universalas,abdd028a-db65-5445-9093-ca2e37d8b42e,Golf 2.0 TDI-CR DPF BMT Alltrack 4Motion Aut.,D,5,1968,135,183,2.18,2018,2020,"{""raw"":""Golf 2.0 TDI-CR DPF BMT Alltrack 4Motion Aut.\nD\n5\n1968\n 135 (183)\n2.18\n2018 - 2020""}",,Golf,TDI-CR,2,DPF BMT Alltrack 4Motion Aut.,Estate Car,automatic
1038,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,6c27427b-4ef6-55ee-8955-2045dcf47802,Golf Sportsvan 1.0 TSI Trendline,E,5,999,85,115,1.86,2018,2021,"{""raw"":""Golf Sportsvan 1.0 TSI Trendline\nE\n5\n999\n 85 (115)\n1.86\n2018 - 2021""}",,Golf Sportsvan,TSI,1,Trendline,Estate Car,manual
1039,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,1e29bf55-5d37-5043-9fce-fb9c35d65a57,Golf Sportsvan 1.0 TSI Highline,E,5,999,85,115,1.86,2018,2021,"{""raw"":""Golf Sportsvan 1.0 TSI Highline\nE\n5\n999\n 85 (115)\n1.86\n2018 - 2021""}",,Golf Sportsvan,TSI,1,Highline,Estate Car,manual
1040,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,fcda2eba-fe1f-5edb-b893-e0f424ee1078,Golf Sportsvan 1.0 TSI Comfortline Aut.,E,5,999,85,115,1.88,2018,2021,"{""raw"":""Golf Sportsvan 1.0 TSI Comfortline Aut.\nE\n5\n999\n 85 (115)\n1.88\n2018 - 2021""}",,Golf Sportsvan,TSI,1,Comfortline Aut.,Estate Car,automatic
1041,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,52ff88e6-7826-5e29-81ed-eb7b257012a7,Golf Sportsvan 1.0 TSI Comfortline,E,5,999,85,115,1.86,2018,2021,"{""raw"":""Golf Sportsvan 1.0 TSI Comfortline\nE\n5\n999\n 85 (115)\n1.86\n2018 - 2021""}",,Golf Sportsvan,TSI,1,Comfortline,Estate Car,manual
1042,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,5e29144f-1c2e-5a39-80ae-4c4d3f1fef14,Golf Sportsvan 1.0 TSI Trendline Aut.,E,5,999,85,115,1.88,2018,2021,"{""raw"":""Golf Sportsvan 1.0 TSI Trendline Aut.\nE\n5\n999\n 85 (115)\n1.88\n2018 - 2021""}",,Golf Sportsvan,TSI,1,Trendline Aut.,Estate Car,automatic
1043,VW,GOLF SPORTSVAN (2014 - 2020) ,VW GOLF SPORTSVAN (2014 - 2020)  Universalas,e94b4a3b-945e-507d-a9c2-eb583d8de781,Golf Sportsvan 1.0 TSI Highline Aut.,E,5,999,85,115,1.88,2018,2021,"{""raw"":""Golf Sportsvan 1.0 TSI Highline Aut.\nE\n5\n999\n 85 (115)\n1.88\n2018 - 2021""}",,Golf Sportsvan,TSI,1,Highline Aut.,Estate Car,automatic
1120,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,0c3d80fb-b8b0-5824-ad79-94af310e5768,Golf 2.0 TDI SCR Life,D,5,1968,85,115,1.88,2019,2024,"{""raw"":""Golf 2.0 TDI SCR Life\nD\n5\n1968\n 85 (115)\n1.88\n2019 - 2024""}",,Golf,TDI,2,SCR Life,Small Car,manual
1121,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,7b442566-5650-5ec0-993f-4d3265d687ea,Golf 2.0 TDI SCR,D,5,1968,85,115,1.88,2019,2024,"{""raw"":""Golf 2.0 TDI SCR\nD\n5\n1968\n 85 (115)\n1.88\n2019 - 2024""}",,Golf,TDI,2,SCR,Small Car,manual
1122,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,a7a2b9fc-9743-5fec-8a3b-e9d7260d2b06,Golf 2.0 TDI SCR Style,D,5,1968,85,115,1.88,2019,2024,"{""raw"":""Golf 2.0 TDI SCR Style\nD\n5\n1968\n 85 (115)\n1.88\n2019 - 2024""}",,Golf,TDI,2,SCR Style,Small Car,manual
1123,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,aa452ba3-ec65-57ec-ad39-5b19a53be8cd,Golf 2.0 TDI SCR Life Aut.,D,5,1968,85,115,1.88,2019,2024,"{""raw"":""Golf 2.0 TDI SCR Life Aut.\nD\n5\n1968\n 85 (115)\n1.88\n2019 - 2024""}",,Golf,TDI,2,SCR Life Aut.,Small Car,automatic
1124,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,7c0a7e6f-f880-53e4-b94f-c73c51b342cb,Golf 2.0 TDI SCR Style Aut.,D,5,1968,110,149,1.96,2019,2024,"{""raw"":""Golf 2.0 TDI SCR Style Aut.\nD\n5\n1968\n 110 (149)\n1.96\n2019 - 2024""}",,Golf,TDI,2,SCR Style Aut.,Small Car,automatic
1125,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,aed40aab-40b6-572b-94d5-69ffb857849c,Golf 2.0 TDI SCR R-Line Aut.,D,5,1968,110,149,1.96,2019,2024,"{""raw"":""Golf 2.0 TDI SCR R-Line Aut.\nD\n5\n1968\n 110 (149)\n1.96\n2019 - 2024""}",,Golf,TDI,2,SCR R-Line Aut.,Small Car,automatic
1126,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,e2fbe5f0-d1e6-5ad1-8152-85ababacb20c,Golf 1.0 TSI,E,5,999,66,89,1.73,2019,2024,"{""raw"":""Golf 1.0 TSI\nE\n5\n999\n 66 (89)\n1.73\n2019 - 2024""}",,Golf,TSI,1,,Small Car,manual
